sample_id,essay1,essay2,label,essay1_id,essay2_id,para1_id,para2_id
1399870,"Xenophon Oeconomicus 10.1 Plutarch Agis 16f Although Spartan women resided with their parents till marriage, the relationships they had, except for those in the royal household, differed to other Greek women. It was acceptable for married Athenian men to groom young boys, but their wives were not permitted to have homosexual affairs. 'Respectable [Spartan] women would...have love affairs with unmarried girls."" Cartledge believed this occurred because the female resided with her mother. I agree, although feel the emphasis should be placed on the fact the males were absent for a large percentage of the daughter's lives, rather than the fact the girls cohabited with their mothers. Athenian girls spent most of their time with their mothers but did not develop homoerotic relations with older women, as they had a male role model. Cartledge 1981:90 citing Hesiod. Op.520 as his source. The female that married the King had to be chaste, and the son needed to be legitimate as he would be the heir to the throne.","I feel that we never come to understand Encolpio and although we may pity him for the circumstances he is placed in, an attachment is not formed. I believe the audience would feel embarrassed for him when he is unable to perform with the prostitute, especially as she ridicules him in front of the mass audience who are viewing the spectacle but there remains, through this scene and all the others, a detached sympathy. The camera angles also give us an insight into how history can be explored through the art that is found. I believe this is best shown in the gallery scene with Encolpio and Eumolpo, as the actors often stop moving for a few seconds so it appears that the images are taken from a portrait. As the characters are surrounded by art we are also reminded of what has been discovered from the past, and how it is in a fragmentary form so that we cannot understand it fully. Fellini is unusual in the sense that he was ""discarding what has been written and sticking to what has been painted"" (Moravia 1978:164). The art is how Fellini sees antiquity and addresses this point throughout the film.",False,699,224,34280,34399
906726,"This obtains economic resources (human, materials or transportation) of production and ensures the supply of win is timely, accurate and facilitate to the market. Full ownership can provide powerful control of 4P. Or joint ventures share the knowledge and also risk. It encourages the customers, suppliers and distributors to respect the brand of Wallaroo and create more supports to circulate in the market chain. Moreover, the high customs can be avoided by a foreign directly investment --as if to build a product line in China or Hong Kong, Wallaroo Wines will gain even more tariffs favorable policies. 5 Recommendations At the first stage of the market entry, the initial capital investment is such a huge number for Wallaroo. Consequently, joint ventures strategy seems like an appropriate choice for a less risk and financial requirement, what' more important is that provide a short distance to embrace local culture, customers and market pulse.","The order tracking technique alerting for product and information flows also is used by the carriers and company to monitor the delivery process in a paperless method which is in real-time too. E-commerce facilitates collaborative planning by combining the similar target customers' requirements (according to pickup locations and destinations) and rearrange the accessible schedule for seamless delivering cooperation's in the supply chain. JIT contributes to more efficient shipment planning, faster order processing and reduced mistake return cost by removing time and manual work from various elements in the order-delivery cycle. The greater accuracy and quicker response will assist Send-me Service to position itself as price competitive online. (Chorafas, 2005) 4 Techniques in the Buy-SideThe procurement of procurement of non-production goods and services is an essential part in a company, such as to purchase office equipments, computers, peripheral (printer, storage equipment and telecommunication equipment), packaging tools and materials, transport vehicle and fuel. The major efficiency benefited from e-business in the Send-Me Services will not only from the effective customer service, but also through the well-organized transport of the business supporting materials (such as fuel, vehicles).",True,1998,960,18827,18861
718208,"FORMULA , which can be solved using the value for ωu found above to give the controller gain at which the system just continuously oscillates. Recall that ωu, was found to be 1.84 rad s -1, hence the value of Ku is given by  FORMULA , i.e. Ku is approximately 3.74. With these coefficient values, it is possible to calculate the Ziegler-Nichols settings for the system. As only proportional control is used, the calculation is very simple and requires only one equation, namely equation 1.3. Substituting the value of Ku found above gives a value for Kc of  FORMULA . Final Value of c(t)The value calculated for Kc above can be used with the Laplace transform Final Value Theorem to find the final value of c(t). Here we consider the response to a step increase of 0 to 1 in r(t) applied at time 0 seconds. The Final Value Theorem states  FORMULA  (2.4) Hence,  FORMULA .","GUI: As only one group member (Richard Thompson) worked on the code, source code control was relatively simple. He stored the code on his computer, keeping regular backups and creating new code versions when significant code alterations were required, so that he could revert to earlier versions if the modifications did not work correctly. He made sure he notified the other team members if he wanted to make changes to how the GUI interfaced with the rest of the program. Beyond that (i.e. alterations to how the GUI functioned) however, he simply kept track of the changes himself as the rest of the team did not need to know how it worked, only what interface it would present to the rest of the program. Remaining Code :The chief implementer - Kisan Kansagra - was put in charge of looking after the central code repository and ensuring that all stored program versions were consistent. All code which was not directly related to the GUI was stored in a password protected folder in his public area on the DCS machines. All team members were notified of the password so that they could view the code as required.",True,774,1081,14752,14820
1406782,"In general, for effective control, it will take at least three years or three host generations. Thus, biological control is a long-term project and not a short-term process. ""(Kok, 1999)In account of the above biological control has slow action. ""It lacks the immediacy of chemical control"" (Kok, 1999). That means that during the period required until natural enemies control pest population, the pests may be present in intolerable populations. And unfortunately pesticides can not be used because they will damage the biological control system. ""The need for a difficult transition period from insecticides to biological control may make the introduction of biological control unattractive for a grower"" (van Emden, 2004: 151) Biological control is sometimes unpredictable. Its unpredictability lies mostly in the fact that natural enemies are significantly dependent on environmental conditions. ""In the biological control of whitefly in glasshouses, a sudden change in weather or a period of extreme hot or cold can cause a breakdown of the system"" (van Emden, 2004: 152).","3. Runoff collectionRunoff collection and reuse is one of the major principles of efficient water management use. Reuse of captured runoff water may ideally reduce fresh water consumption during production of nursery crops. As Beeson et al. (2004), point out, modern laws and regulations in U.S.A. require reduction of fresh underground water or public surface waters used by nurseries. Stricter regulations are also currently limit nutrient concentration in water leaving nurseries (nursery runoff). The construction of runoff collection and storage basins is strongly recommended to deal with the requirements of these regulations because the reuse of irrigation waters reduces the volume of fresh water used for irrigation and limits the release of nutrients and pesticides to the environment. On the other hand, recycling of runoff concentrates soluble salts, increasing salinity to levels that irrigation water is unacceptable for ornamental production. Constructed wetlands (gravel or bog wetlands for the filtration of nursery runoff water) may provide a simple, low technology method for reducing nutrient concentrations and improving runoff water quality. A study by Arnold et al.",False,1253,1914,34584,34632
736140,"Boelen asserts that Participant Observation was so new that no boundaries or rules challenged Whyte in his conducting of research and, later, in his findings. Boelen feels the nature of Whyte's research and the fact that it was so open ended and open to interpretation meant that he was able to make false and unsubstantiated claims which were never contested because of the very nature in which the data was collected: no-one else worked with Whyte for the whole duration of his research; he received no feedback from the community about his conclusions; and the location of Cornerville was not disclosed until many years later. Whyte replied to Boelen's critique with a fierce defense of his work. He deconstructed the research of Boelen and found it patchy, bias and inaccurate. Whyte's defense of his research method implies how much he felt he learned from his experience in the field of research. He speaks with informed authority about Cornerville as it was and refers to notes made from the field.","Bracking, S (June 1999) Structural Adjustment: Why it wasn't necessary & why it didn't work Review of African Political Economy Vol 26 Iss80 pg 219 ibid. Simon, D 'Neo-Liberal, Structural Adjustment, Poverty Reduction Strategies' in Desai V & Potter R. (Eds.) (2002) The Companion to Development Studies New York: Arnold. p 90 Adedeji, A in Kanbur, R Aid, Conditionaility and Debt in Africa p.4  URL  Accessed 20/04/05. Structural adjustment reforms often spark ""unrest and violence"" as the UNRISD report recognises. In Peru the 'Fujishock' of the 90's left the government having to chose how to react to the inevitable social protest and general discontent which could potentially have a detrimental effect on their rule as well as an unsettling effect on the country in general. Faced with what they perceived as a potential ""civil dissent"" Fujimori worked closely with the army who prior to Fujishock surrounded Lima with its forces.",False,929,2407,15349,15384
690407,"Japanese Imperialism in Historical and Political ContextHilary Conroy sets Japanese imperialism within the context of imperialism as a political phenomenon, referring to the theories of Hobson, Lenin, Schumpeter, Aron, Morgenthau and Waltz, in order to explain how imperialism must be understood as a consequence of the political thought of an era in which the ""national interest [was] defined in terms of power"". Japanese expansionism is no exception and it too must be explained vis-à-vis the contemporary political interpretation of the national interest. In this sense, the Meiji era in Japanese history can be regarded as the beginning of the modern Japanese concept of national security which defined the political agenda. It was at this time that the Korean peninsula was referred to as a ""dagger pointed at the heart of Japan"". Japanese imperialism was conceptualised in realpolitik terms of national survival. In a desperate attempt to modernise, or else succumb to the Great Powers, the attainment of territory and wealth was assumed to be an urgent requirement. Japanese expansionist wars were wars 'waged in order to establish Japan as an independent state'.","Moreover, Pyongyang actually perceives American regional preponderance as beneficial to national security, preferring that the U.S. 'continues to station troops in the South'. Despite this, in the recent history of the crisis, 'threats seemed cheaper and more expedient than promises, at least in the political currency of Washington'. Consequently, in the half decade between the end of the Cold War and 1994, U.S. policy was guided by a reluctance to engage North Korea, preferring to condemn and sanction the regime for transgressing international norms. Throughout this period, 'North Korea was playing tit-for-tat - co-operating when the United States co-operated, retaliating when the United States reneged - in an effort to get the U.S. to negotiate in earnest'. Ibid., p.99 Ibid., pp.45-8 Leon Sigal, 'The United States and North Korea: Co-operative Security on the Agreed Framework and Beyond', in Richard Haass and Meghan O'Sullivan, (eds.)",False,1957,1317,14048,14123
1422154,"By means of a Hammett pKa analysis [31] of different R 4 and R 5 substituents and Henderson-Hasselbach ionisation degree calculation [], appropriate side groups were determined that could bias the tautomerisation equilibrium towards the aforementioned active N1 tautomer, which thusly raised the physiological activity [31]. [] Katritzky AR, Handbook of heterocyclic chemistry, USA: Pergamon Press, 1985. [] Albert A, Serjeant EP., The Determination of Ionisation Constants, London: Chapman and Hall, 1971. FORMULA  With imidazole as a reference, the reduction in pKa of histamine indicates that the 5-aminoethyl group is electron withdrawing with respect H, and the N-(methylthiocarbamoyl)butyl is electron donating; the difference presumably arising due to the distance between the (alkyl)-amino group and the imidazole-5 position [22].","This can be rationalised by considering that in solution at zero sheer rate, thermal motion has the polymer rods intertwining into a random weaved network; and then as the solution has exerted onto it an increasing shear force, the molecules are 'dragged out' into alignment. These two different gross solution structures will exhibit different interactions and hence exhibit different properties, such as viscosity. At low sheer rates the molecules do not align up, but instead resist the applied shear force through an responsive stress (ie., a disordered phase). This stress varies linearly with applied shear, until a critical point at which molecular alignment begins to occur. This is the AB plateau region of graphs 1, 2 & 3. Across the span of this plateau, the percentage alignment increases until a second critical shear rate is reached, at which point the solution is composed entirely of aligned molecules (aligned phase). As the temperature is raised, the solubility of both block sections decreases, but the polypropylene more so. The reduction in solvation encourages micellation and so the rods elongate.",True,2384,1774,35074,35095
1147218,"Similarly, influences from 'non-ordinary' life have affected not only my future travel aspirations [See travel autobiography, p.17-20], but also social relationships, free-time activities, education and employment. In fact, in my case, the post-trip effects have arguably been the most profound. Shorter tourism experiences are equally analogous to sacred ritual. Many people make a holiday an annual event, a time of ritualistic relaxation and escape from ordinary life, and an opportunity to spend 'quality time' as a family [See travel autobiography, p.3]. Furthermore, travel experiences are used as rites of passage. Particular trips mark special events [See travel autobiography, p.5] and a change in travel habits may mark a change in family dynamics (e.g. newly independent children choosing not to go away with their family). It would seem then, that the use of words such as 'pilgrimage', 'sacred' and 'ritual' is justifiable for many tourism experiences.","Creating a 'sense of place'. Minimise the commercialisation of culture. Involvement with locals is preferable to created-for-tourists representations. Stimulate partnerships between local residential, business and Government to broaden citizen input. Despite the initial aim of applying the findings to other mature destinations, all recommendations made are very specific to Waikiki. Initial research questions are somewhat vague, e.g. 'what are the resident's opinions of destination features?' For example, questions and responses could be grouped specifically into natural and built environment, or opinions on facilities designed primarily for resident use, and those tailored towards tourists. The study considers only very few elements that residents may like or dislike (Table 6). Many others may also be relevant. Evidence to support argumentOwn research in Waikiki. Previous academic papers on Waikiki as a tourism destination and on tourism development. Key linksDinnel, T. (1997), Living in Waikiki: A report on interviews with 48 Waikiki residents, HI: The Planning Department, City and County of Honolulu.",True,666,1225,25368,25412
324276,"Despite the rise in donations, Greenpeace is much smaller financially than the companies and governments it usually targets, with a global income of only about €165 million in 2002 (Tables 2 and 3). It is also notable that expenditure on fund-raising has risen substantially (up 124 per cent) within the organization worldwide in five years, brought about mainly through the national offices seeking to maintain and increase their supporter base. The success of this is shown in the large increases in income from grants, donations, merchandising and licensing. Eden, New Political Economy p. 601 Eden, New Political Economy p. 601 - 602 Furthermore, the size of bureaucracy of an organization is an important determinant of group effectiveness. It operates with a ""top-down"" approach, where the mass membership of ordinary individuals is predominantly passive, with limited capacity to act locally beyond fund-raising, thereby ensuring that only professional staffs at the national and international offices are the main activists. This hierarchy is maintained by hiring professional and full time staff to organize and plan campaigns, hence Greenpeace is often portrayed as a corporation and its name is often marketed as a brand.","In effect, it is a theory detached from reality. It becomes evident that there are too many conditions to be fulfilled in order to achieve this ideal solution. Its implausibility arises from his method of laying down one contract containing one set of terms that was applicable to any and all societies and his reliance on arguments not based on historical premise and quantifiable research that leads to its fallacy. As such if we take the worth of any political theory to be weighed in relative terms such as its theoretical credibility and relevance to practical politics, it is safe to assert that Rousseau presents a solution to the fundamental problem but not the best nor most practical solution. Conclusion Even with its limitations and drawbacks as a practical solution, it will be unfair for us to impose our expectations of the theory before understanding his intentions. What Rousseau intended was to formulate an ideal civil society to which we should aware of and we should all aspire towards. He brings us through what is needed if individuals are to be liberated from the will of others and addresses faults in political culture and institutions that are plainly still with us in contrast to the idealistic social contract model he offers.",False,1042,2705,7391,7612
985047,"Therefore Phillips emphasis on race is detrimental as these social groupings are interlinked and their effects are interdependent. Both newspapers highlight the race of their spokespeople and identify similar reasons for the underachievement of black boys including peer group pressure, teacher's attitudes and lack of black male role models. However, they do differ in their reporting styles and support for Phillips; The Times sensationalises the proposals and is critical of Phillips where as the Guardian is more in favour of his proposals. Trevor Phillips is alleged to be 'stirring up a hornet's nest... by proposing the ""shock treatment""...' (The Times, 13 th March); this language suggests the proposals are of a radical nature and have caused a major row. In defence of Phillips the Guardian argued that the 'misleading front page splash in the Times' (8 th March 2005) insinuated that Phillips' suggestions were concrete and extreme; when in reality they were tentative ideas.","This essay will examine, to what extent the BNP is on the rise and what threat it poses to mainstream British political system and culture. In order to answer these questions the following will be addressed: the history of the Far Right in Britain and the recent electoral successes of the BNP. Before investigating the fortunes of the contemporary Far Right; one must firstly understand the historical development of this movement. Christopher Husbands (1994) argues the Far Right in Britain has never been significantly popular as in the twentieth century it was never electorally successful. This begs the question of why there has never been a mass fascist movement in Britain. Moreover, why has British Far Right politics only ever had a minimal appeal and limited success? The depression in the 1930s caused political chaos and the rise of extremist politics in Europe. However, British fascist leader Oswald Mosley and his party the British Union of Fascists was never able to exploit this socio-economic crisis. However, arguably the depression was never quite as intense in Britain as it was spread over a longer period and Mosley flaws as a leader meant the fascist movement failed in this crisis.",True,462,1509,21578,21586
777093,"The concept of ""business cycles"" predicts that a three year recession occurs every eleven years in a capitalist economy, leading Nobel Laureate Robert Lucas to state, ""business cycles are all alike."" The length and severity of the recessions, however, does vary with the Great Depression of the 1930s being particularly severe. Though Liberal historians would find Hoover and Roosevelt at fault, it seems more likely that it was, as Bernstein believes, ""the interaction of cycle and trend""- the combination of the business cycle with structural trends in society just after World War one, exacerbated by individuals' actions, that resulted in the severity of the depression. Lucas, 1977 Bernstein, Michael A, 'The Great Depression,' Cambridge, 1987, pp. 31 World War One can be cited as the stimulus for the Great Depression, affecting not only the economy but also the international relationships between countries involved. With the end of the First World War came a growing dependence on the United States, both politically and economically.","It is unlikely that there has ever been an election, however, where every citizen has taken part- in the US today, for example, voter turnout for presidential elections barely tops 50% of the population. If express consent is dependent on open elections attended by all, therefore, full consent has never been given to a government. Ibid Ibid Ibid Both tacit and express consent rely on the doctrine that everyone is free to leave the country they are in if they do not agree with the rules and laws set down by the Government. Often, however, people are unable to leave due to personal circumstances. ""Poor peasant[s] or artisan[s],"" for example, would be unable to leave the land they know to join one where they do not know the language, manners, or lives. Most would also be unable to afford such a luxury. This is increasingly in evidence in the twenty-first century with the increase of the media; starving third world citizens see the wealth of the Western world but are unable to access it due to lack of funds.",True,1803,441,16574,16592
971012,"In such instances, questions need to be asked as to how far aesthetic procedures should go, especially in cases where women are deemed to have poor body image, as Bordo (1998) argues, whilst women may demand cosmetic procedures and make rational choices to opt for them, it is difficult to disassociate these choices from the cultural context in which they are made. Perhaps, therefore, an appropriate response to cosmetic surgery could be the placement of more resources into the task of rooting out and addressing underlying causes of people's body dissatisfaction, and ways to combat it, rather than developing means for the ""surgical fix"". Whilst cosmetic surgery offers us the possibility of transforming our bodies aesthetically, medical technologies also have the capacity to manipulate their internal functioning, particularly through the development of transplantation and implantation techniques. The 'harvesting' of tissues and organs from dead as well as living donors, indeed, has challenged legal, social and physical definitions of life and death themselves, and raised fundamental questions concerning human identity (Brown and Webster, 2004).","If we are to understand chronic illness as 'biographical disruption', we have to presume there are underlying generally understood ideas about what constitutes a healthy life-course. Indeed, as Giddens (1979, cited in Bury, 1982) has noted, it is the disruption itself which reveals the taken-for-granted assumptions in everyday routine settings. Chronic illness exposes the sufferer to worlds of knowledge and experience outside of their own world of experience (Bury, 1997). These experiences, for example death, pain and suffering may be known only as distanced concepts or as realities belonging to others. Chronic illness, however, may bring these distanced ideas into reality for the sufferer, creating what Giddens has termed a 'critical situation', or a major disruptive experience. For Bury, there are three levels on which this disruption occurs: the first refers to the disruption of taken-for-granted assumptions as previously discussed, and a growing awareness of bodily states and experiences not normally encountered.",False,2131,185,21215,21267
571657,"The motor was stopped by switching off at switch (D) after it had been allowed to cool for some time, and the oscilloscope was switched on. The current probe was clipped around one of the motor supply leads, and connected to Ch 1 of the oscilloscope and switched on. The oscilloscope was set up as follows: Channel 1 Volts/div = 200 mV. Timebase sec/div = 50 msecAcquire>peak detectTrigger>'mode' to single, 'slope' to risingTrigger level ≈ 200 mVRun/stop>Armed/ready.The oscilloscope was then ready to use. The motor was switched back on, with the oscilloscope now displaying the transient starting current of the motor. A copy of the oscilloscope screen was printed off (Graph 3). Full load was then applied to the motor while it was running, and the motor switched off. The motor was switched back on again to repeat the transient measurement, another readout printed off (Graph 4), and then instantly switched back off again.","Over the course of this investigation, there have been 18 meetings with Mr P. J. Kimber, averaging about 30 minutes per meeting, discussing every aspect of the project, progress, and the manufacture of components. 2 meetings of about 15 minutes each, with Mr Y. M. Chung discussing the use of computational analysis. 1 meeting of about an hour with a student colleague to get to grips with Star-Design and speed the learning curve for its use. In accordance with the guidelines, time spent in consultation with academic staff reached £475, and student colleagues reached just £15 bringing the total to £490. ConsumablesA total of 210 grams or rapid prototyping material is contained in all the components that were made for this investigation. At an estimate, a further 5% may have been used in the process as support material, which is essentially waste. The total mass of material used in this investigation then rises to just under 225 grams. At around 40pence per gram, the cost reaches £90. The Perspex lids cost a total of £5 as scraps were used when possible.",True,2203,788,13022,13123
426212,"A Recommended System for Planning & Control of Progress: The Project Manager and the project team should exercise all operational planning & control. This involves coordinating those responsible for the work packages and making tactical decisions. I recommend fortnightly review meetings to monitor and control operational progress. This prevents loosing control of the project while it is not too often to waste time. Standardised progress reports should be given to the Project Manager before each meeting and after every time phase. These should contain the percentage of the work package complete and any revised plans on a Gantt chart. Additionally, the earned value, CPI (see page 8) and time variations plus any concerns should be stated. For further analysis, network analysis can be used for each work package. Reports are beneficial preparation and give structure to meetings. For stakeholder involvement, give the stakeholder group representatives an invite to the review meetings. It is compulsory attendance for the Project Manager, those responsible for the work packages in progress and a financial representative.","Minimise £15.I + £21.E). The decision variables are: I = The number of metres of standard width cloth produced internally per week. E = The number of metres of standard width cloth produced externally per week. The objective is subject to the following constraints: Internal production must be at least half of the total amount supplied, (i.e. I - E >= 0, so, I >= E). The total output supplied must be at least 500 metres per week, (i.e. I + E >= 500). The 3 machines are all constrained to the amount of hours available for their use (these three constraints are shown in the table below, taken from an Excel sheet). Assume 'non-negativity' (as you cannot produce negative amounts) and a 'linear model.' Assume vat A and vat B are used as one machine, as they both perform the same, identical task. B. The effect of using the extra 700 hours of the vats for another product.",False,1889,1380,10122,10154
1585333,"He syndetically lists monosyllabic, dynamic verbs including, 'breake, blowe, burn' (4) to convey the pain he feels he deserves. Donne repeats this attitude in Sonnet XI, which he addresses to the Jews who were responsible for the crucifixion of Christ. He condemns them for crucifying the only one 'who could do no iniquitie', while foolishly passing him by who has 'sinn'd, and sinn'd' and inevitably will do again (3-4). Donne entreats the Jews to show him equal ferocity to that bravely endured by Christ, but the poet suggests that, to 'buffet, and scoffe, scourge, and crucifie' (2) him would not be a gross injustice but a fair penalty for a man who doesn't fail to crucify Christ daily in thanks for his sacrifice to mankind.","The imbalance in their relationship means that Tesman will forever be indebted to her. He struggles financially to provide everything she wants in the house because he would not want to disappoint his wife and never asserts any masculine authority over her in fear that she would rebel. She constantly pushes the boundaries of his tolerance by behaving rudely to his family and refusing to spend time with him. However, most things escape his notice because his naivety cannot contend with her advanced skills in manipulation and deceit. An example of this can be seen in the fourth act of this play when Hedda pretends that she burnt Løvborg's manuscipts in concern for his interests. While he should see through her lies, he is too delighted and overwhelmed with his wife's pretended display of affection to question her honesty. Theoharis C. Theoharis, ""Hedda Gabler and 'The Dead'"", ELH, vol. 50, no. 4 (Johns Hopkins University, 1983), p. 801.",True,1900,1159,39396,39410
679932,"Eventually, with the cessation of civil war hostility and the increasing animosity towards war communism 'the Bolsheviks were once again called upon to woo the mass of the peasantry'. Lenin adopted NEP in 1921 with the official consent of the party after the Tenth Congress held in the spring of that year. Frankel, 'Lenin's Doctrinal Revolution of April 1917' p.129 Read, From Tsars to Soviet pp.97-99 Bukharin and Preobrazhensky, The ABC of Communism pp.36-38 Frankel, 'Lenin's Doctrinal Revolution of April 1917' pp.137-140 The State and Revolution had heralded an exemplary and often admirable transition to communism but features 'which emphasised local initiative, mass participation and popular self-determination' were forgotten.","In this sense, traditional power relations might well evolve differently in East Asia than they did for example in Europe, if at all. If this is the case then the rise of a powerful China will be more beneficial than confrontational. Markus Hund, 'ASEAN Plus Three: Towards a New Age of Pan-East Asian Regionalism? A Critic's Appraisal', The Pacific Review, Vol.16, No.3 (2003), pp.403-6 Hund, 'ASEAN Plus Three', p.411 Mark Beeson, 'Multilateralism, American Power and East Asian Regionalism', City University of Hong Kong South East Asia Research Centre Working Paper Series, No.64 (2004)  URL , pp.12-13 VII. ConclusionIn summary, Japanese imperialism must be seen as a crucial factor in the history of regional cooperation. Wrenching East Asian nations into modernity, via economic development and industrialisation, Japanese imperialism left an indelible imprint on the region.",True,2073,1317,13974,14163
1213569,"An Environmental Management Programme for the Wychwood Forest Hotel There are many reasons that an environmental programme should be implemented in any business. The global society is becoming more aware of environmental issues, as they are more widely publicised. One of the biggest issues is that of the finite supply of fossil fuels. One day, the world's supplies of coal and gas will run out, and other means will have to be found to supply our power. Not only this, but the burning of fossil fuels to create energy is also harmful to the environment. The burning contributes towards global warming, acid rain and the depletion of the ozone layer. If we continue to burn fossil fuels at the current rate, then it's predicted the world's average temperature will increase by 2ºc over the next 100 years (Webster, 2000). This temperature rise will change the global climate, making some parts of the world into arid desert, whilst other parts will be inundated with rain. The polar ice caps will also start to melt, causing sea levels to rise, meaning costal cities could disappear totally, including parts of London.","Slattery sees Lashley's point of view as being very idealistic in the harsh world of business. The second form of money exchange is that between the employer and the employee (Telfer, 2000). Telfer suggests that the need to make a living is not the only reason for working in the hospitality industry. She puts forward the idea that if the person is a hospitable person, then they may wish to use this trait in order to please the guests, but also earn money from one of their personality traits. Herzberg's two factor theory, proposes that there are hygiene factors that don't motivate a person to work, but their absence would demotivate, and there are motivators (Accel-Team.com, 2004). These motivators include achievement, recognition, responsibility, and interest in the job. This last one links to the suggestion by Telfer that the hospitable person is putting their trait to good use. The others can be obtained by working to please the guest in a genuine way.",False,1930,2002,27785,27796
1422154,"This can be rationalised by considering that in solution at zero sheer rate, thermal motion has the polymer rods intertwining into a random weaved network; and then as the solution has exerted onto it an increasing shear force, the molecules are 'dragged out' into alignment. These two different gross solution structures will exhibit different interactions and hence exhibit different properties, such as viscosity. At low sheer rates the molecules do not align up, but instead resist the applied shear force through an responsive stress (ie., a disordered phase). This stress varies linearly with applied shear, until a critical point at which molecular alignment begins to occur. This is the AB plateau region of graphs 1, 2 & 3. Across the span of this plateau, the percentage alignment increases until a second critical shear rate is reached, at which point the solution is composed entirely of aligned molecules (aligned phase). As the temperature is raised, the solubility of both block sections decreases, but the polypropylene more so. The reduction in solvation encourages micellation and so the rods elongate.","By means of a Hammett pKa analysis [31] of different R 4 and R 5 substituents and Henderson-Hasselbach ionisation degree calculation [], appropriate side groups were determined that could bias the tautomerisation equilibrium towards the aforementioned active N1 tautomer, which thusly raised the physiological activity [31]. [] Katritzky AR, Handbook of heterocyclic chemistry, USA: Pergamon Press, 1985. [] Albert A, Serjeant EP., The Determination of Ionisation Constants, London: Chapman and Hall, 1971. FORMULA  With imidazole as a reference, the reduction in pKa of histamine indicates that the 5-aminoethyl group is electron withdrawing with respect H, and the N-(methylthiocarbamoyl)butyl is electron donating; the difference presumably arising due to the distance between the (alkyl)-amino group and the imidazole-5 position [22].",False,2384,1774,35074,35095
1314132,"Ironically, the provisions of the last reform have not yet been implemented, but voices already can be heard that they are not far reaching enough to allow both the sector and the EU budget to cope with the abolition of export refunds. The nagging questions that remain to be answered are how and when the policy will be changed. A. Swinbank, The Evolving Common Agricultural Policy, Pressures for Reform, and Implications for Trade Policy, Farm Policy Jornal, Vol. 2 No. 2., May Quarter 2005, p. 20. and Row erupts over ""excessive"" EU dairy tariffs, Agra Europe, No. AE2196, February 24 2006. 4. The wind of change in the dairy sector? Yes, but not before 2014In 2005, the European Union, as the second largest exporter of butter and skimmed milk powder, was selling to the third countries 211,263 and 192,753 tonnes of these products respectively. At the same time the EU spent c.a. 1 billion EUR on export refunds to make that sales possible.","While in the Netherlands and Belgium more than 70% of all fruit and vegetable production was marketed through producer organisations, the percentage was much lower in the three most important producing Member States: less than 30% for Italy, 40% for Spain and 50% for France. Analysis of the Common market organisation in fruit and vegetables, Commission staff working document, Brussels, 03.09.2004, SEC(2004) 1120, p.13. This numbers, however are incomparable with the rate of fruit and vegetable market organisation in Poland. 4. Can CMO for fruit and vegetables work for Poland? In mid-June 2005 in Poland there were only 38 registered producer organisations. Their share in total fruit and vegetable production did not exceed 2%. It can be therefore inferred, that the share of soft fruit producers must be negligible. Market analyses, Fruit and vegetable market. Current state and perspectives, Institute for Agriculture and Food Economics, June 2005, p. 4. The main question that arises is what are the reasons for this state of affairs?",True,1773,1747,31477,31492
1072543,"In working class writing by men, despite often sympathetic portrayal of women...female identity is subjected to male desire and fantasy, or their agency subordinated to the protective male embrace. Kirk, J. Twentieth-century writing and the British Working Class (Cardiff: University of Wales Press, 2003)p.135 This last point is contestable as Movern is seldom a passive female; she elects her sexual partners and controls the action; 'I reached down between my legs to move his fingers correctly.' Contradiction pervades each act of gender significance. Returning home pregnant with the; 'child of the raves,' fortifies the novel's cyclic structure, suggesting Movern will be trapped in a domestic maternal role. But, as the father's identity remains undisclosed the male again appears insignificant, thus reinforcing the permeable implication that men may be unimportant in the future. Warner.","Emila's view of men is as derogatory and playful as Iago's;'It is their husbands' faults/ If wives do fall."" Her unwavering belief in Desdemona empowers her to confront Othello, confirming Matheson's view that she is 'an agent for..political ideals of justice and liberty."" Both are murdered because they threaten their husband's masculine identity. Matheson believes that Iago 'exerts a despotic control over his wife's actions and speech... Her plight reflects Iago's virulent misogyny.' Ibid., iii.4, 100-3, p.127 Ibid., iv.3 185-6 p.156 Matheson, op.cit., p. 133 Ibid., p131 Bianca's dubious reputation, social ranking and commitment to Cassio enervates her, as she is rejected, neglected and belittled.",True,2128,2014,23434,23571
